color,director_name,duration,director_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,budget,title_year,imdb_score,movie_facebook_likes
Color,Jan de Bont,121,101,48068396,Action,Speed 2: Cruise Control ,60573,2027,160000000,1997,3.7,894
Color,Gavin Hood,114,151,61656849,Action,Ender's Game ,184561,12908,110000000,2013,6.7,123000
Color,Len Wiseman,129,235,134520804,Action,Live Free or Die Hard ,336235,13961,110000000,2007,7.2,0
Color,Peter Jackson,171,0,313837577,Action,The Lord of the Rings: The Fellowship of the Ring ,1238746,22342,93000000,2001,8.8,21000
Color,Frank Coraci,120,153,24004159,Action,Around the World in 80 Days ,68720,3175,110000000,2004,5.8,0
 Black and White,Michael Mann,165,0,58183966,Biography,Ali ,79186,14196,107000000,2001,6.8,0
Color,Bo Welch,82,34,100446895,Adventure,The Cat in the Hat ,36033,2762,109000000,2003,3.8,946
Color,Alex Proyas,115,295,144795350,Action,"I, Robot ",387632,12068,120000000,2004,7.1,0
Color,Ridley Scott,194,0,47396698,Action,Kingdom of Heaven ,217373,19600,130000000,2005,7.2,0
Color,Rob Minkoff,84,50,140015224,Adventure,Stuart Little ,94172,3382,133000000,1999,5.9,0
Color,Ron Clements,97,63,104374107,Animation,The Princess and the Frog ,89351,2480,105000000,2009,7.1,5000
Color,Ridley Scott,151,0,228430993,Adventure,The Martian ,472488,14831,108000000,2015,8.1,153000
Color,Michael Bay,136,0,35799026,Action,The Island ,263329,34839,126000000,2005,6.9,0
Color,Peter Chelsom,104,23,6712451,Comedy,Town & Country ,4102,3133,90000000,2001,4.4,53
Color,Dominic Sena,127,57,101643008,Action,Gone in Sixty Seconds ,218341,29069,90000000,2000,6.5,0
Color,Ridley Scott,171,0,187670866,Action,Gladiator ,982637,6521,103000000,2000,8.5,21000
Color,Steven Spielberg,145,14000,132014112,Action,Minority Report ,399651,12546,102000000,2002,7.7,0
Color,Chris Columbus,174,0,261970615,Adventure,Harry Potter and the Chamber of Secrets ,387616,35672,100000000,2002,7.4,0
 Black and White,Martin Campbell,144,258,167007184,Action,Casino Royale ,470483,9125,150000000,2006,8,0
Color,Tim Burton,119,13000,180011740,Action,Planet of the Apes ,177725,2776,100000000,2001,5.7,0
Color,James Cameron,153,0,204843350,Action,Terminator 2: Judgment Day ,744891,2829,102000000,1991,8.5,13000
Color,Michael Mann,140,0,97030725,Biography,Public Enemies ,230931,64599,100000000,2009,7,0
Color,Ridley Scott,176,0,130127620,Biography,American Gangster ,324671,20354,100000000,2007,7.8,0
Color,James Cameron,141,0,146282411,Action,True Lies ,190439,4528,115000000,1994,7.2,0
Color,Tony Scott,106,12000,65452312,Action,The Taking of Pelham 1 2 3 ,149998,19906,100000000,2009,6.4,0
Color,Paul Weitz,98,80,148383780,Comedy,Little Fockers ,85531,24082,100000000,2010,5.5,0
Color,Adam McKay,116,285,119219978,Action,The Other Guys ,189806,20233,100000000,2010,6.7,16000
Color,Chuck Russell,115,55,101228120,Action,Eraser ,84424,3454,100000000,1996,6.1,0
Color,Quentin Tarantino,165,16000,162804648,Drama,Django Unchained ,955174,40978,100000000,2012,8.5,199000
Color,Gary Trousdale,91,21,100117603,Animation,The Hunchback of Notre Dame ,102933,4842,100000000,1996,6.9,0
Color,Mark Dindal,78,10,89296573,Adventure,The Emperor's New Groove ,128285,2039,100000000,2000,7.3,0
Color,Simon West,103,165,85017401,Action,The Expendables 2 ,246803,57881,92000000,2012,6.7,108000
Color,Jon Turteltaub,131,226,173005002,Action,National Treasure ,255447,13679,100000000,2004,6.9,0
 Black and White,Stefen Fangmeier,104,14,75030163,Action,Eragon ,108076,4487,100000000,2006,5.1,0
Color,Spike Jonze,101,0,77222184,Adventure,Where the Wild Things Are ,87677,1738,100000000,2009,6.8,11000
Color,Joe Wright,111,456,34964818,Adventure,Pan ,39956,21393,150000000,2015,5.8,24000
Color,Chris Wedge,102,77,107515297,Adventure,Epic ,85833,14552,100000000,2013,6.7,17000
Color,Florian Henckel von Donnersmarck,103,207,67631157,Action,The Tourist ,176598,55175,100000000,2010,6,25000
Color,Peter Hyams,121,0,66862068,Action,End of Days ,89509,3903,83000000,1999,5.7,2000
Color,Edward Zwick,143,380,57366262,Adventure,Blood Diamond ,400292,33160,100000000,2006,8,14000
Color,Martin Scorsese,240,17000,116866727,Biography,The Wolf of Wall Street ,780588,46057,100000000,2013,8.2,138000
Color,Joel Schumacher,121,541,184031112,Action,Batman Forever ,190786,2880,100000000,1995,5.4,0
Color,Paul Verhoeven,129,719,54700065,Action,Starship Troopers ,221521,2031,105000000,1997,7.2,0
Color,Tom Tykwer,172,670,27098580,Drama,Cloud Atlas ,284825,22686,102000000,2012,7.5,124000
Color,Zack Snyder,101,0,55673333,Action,Legend of the Guardians: The Owls of Ga'Hoole ,65785,4286,80000000,2010,7,16000
Color,Pitof,87,26,40198710,Action,Catwoman ,87451,3144,100000000,2004,3.3,0
Color,Brett Ratner,101,420,72660029,Action,Hercules ,115687,16235,100000000,2014,6,21000
Color,Ron Clements,95,63,38120554,Adventure,Treasure Planet ,71527,26940,140000000,2002,7.1,0
Color,Brad Silberling,102,52,49392095,Adventure,Land of the Lost ,52029,10552,100000000,2009,5.4,0
Color,Patrick Hughes,131,385,39292022,Action,The Expendables 3 ,127258,52610,90000000,2014,6.1,56000
Color,Ericson Core,114,19,28772222,Action,Point Break ,33953,3962,105000000,2015,5.3,37000
Color,Lawrence Guterman,94,6,17010646,Comedy,Son of the Mask ,40751,1195,84000000,2005,2.2,881
Color,Ron Howard,122,2000,24985612,Action,In the Heart of the Sea ,71782,28328,100000000,2015,7,27000
Color,Ron Underwood,95,31,4411102,Action,The Adventures of Pluto Nash ,20295,6161,100000000,2002,3.8,416
Color,Paul Greengrass,115,521,35024475,Action,Green Zone ,110364,13761,100000000,2010,6.9,0
Color,Steve Martino,88,20,130174897,Adventure,The Peanuts Movie ,27918,309,99000000,2015,7.2,33000
Color,David Mamet,110,342,10200000,Drama,The Spanish Prisoner ,18697,1722,10000000,1997,7.3,578
Color,Stephen Sommers,130,208,202007640,Action,The Mummy Returns ,248045,15972,98000000,2001,6.3,0
Color,Martin Scorsese,216,17000,77679638,Crime,Gangs of New York ,314033,47657,100000000,2002,7.5,0
Color,Yimou Zhang,146,611,9213,Drama,The Flowers of War ,38690,23240,94000000,2011,7.6,13000
Color,Ash Brannon,85,9,58867694,Animation,Surf's Up ,54077,25590,100000000,2007,6.8,0
Color,Frank Oz,93,0,59475623,Comedy,The Stepford Wives ,49739,13748,90000000,2004,5.2,0
Color,Ridley Scott,152,0,108638745,Drama,Black Hawk Down ,292022,4270,92000000,2001,7.7,10000
Color,Jay Roach,85,116,86897182,Comedy,The Campaign ,106790,9271,95000000,2012,6.2,18000
Color,Luc Besson,126,0,63540020,Action,The Fifth Element ,343274,39319,93000000,1997,7.7,18000
Color,Michael Patrick King,146,127,95328937,Comedy,Sex and the City 2 ,59581,4555,100000000,2010,4.3,0
Color,Bibo Bergeron,89,10,50802661,Adventure,The Road to El Dorado ,58300,3372,95000000,2000,6.9,0
Color,Steve Martino,88,20,161317423,Adventure,Ice Age: Continental Drift ,145321,25354,95000000,2012,6.6,14000
Color,Kenneth Branagh,105,0,201148159,Drama,Cinderella ,103737,4671,95000000,2015,7,56000
Color,Peter Jackson,135,0,43982842,Drama,The Lovely Bones ,125109,2370,65000000,2009,6.7,16000
Color,Andrew Stanton,100,475,380838870,Adventure,Finding Nemo ,692482,5641,94000000,2003,8.2,11000
Color,Peter Jackson,192,0,377019252,Action,The Lord of the Rings: The Return of the King ,1215718,6434,94000000,2003,8.9,16000
Color,Peter Jackson,172,0,340478898,Action,The Lord of the Rings: The Two Towers ,1100446,23052,94000000,2002,8.7,10000
Color,Sergey Bodrov,102,44,17176900,Action,Seventh Son ,54501,17098,95000000,2014,5.5,16000
Color,Simon West,100,165,131144183,Action,Lara Croft: Tomb Raider ,157016,12150,115000000,2001,5.7,0
Color,Wally Pfister,119,0,23014504,Drama,Transcendence ,172707,54031,100000000,2014,6.3,37000
Color,Joe Johnston,92,394,181166115,Action,Jurassic Park III ,219501,2574,93000000,2001,5.9,0
Color,Rupert Wyatt,105,81,176740650,Action,Rise of the Planet of the Apes ,403836,13118,93000000,2011,7.6,47000
Color,Mark Waters,107,70,71148699,Adventure,The Spiderwick Chronicles ,68935,1614,90000000,2008,6.6,0
Color,John Moore,101,212,67344392,Action,A Good Day to Die Hard ,165618,15481,92000000,2013,5.3,66000
Color,John Lee Hancock,137,102,22406362,Drama,The Alamo ,16832,5780,107000000,2004,6,701
Color,Brad Bird,115,663,261437578,Action,The Incredibles ,479166,1901,92000000,2004,8,0
Color,Renny Harlin,124,212,11000000,Action,Cutthroat Island ,21102,3611,98000000,1995,5.6,1000
Color,Chris Columbus,118,0,88761720,Adventure,Percy Jackson & the Olympians: The Lightning Thief ,141179,14024,95000000,2010,5.9,9000
Color,Barry Sonnenfeld,98,188,250147615,Adventure,Men in Black ,403014,12998,90000000,1997,7.3,0
Color,John Lasseter,82,487,245823397,Adventure,Toy Story 2 ,385871,21275,90000000,1999,7.9,0
Color,Tony Scott,98,12000,81557479,Action,Unstoppable ,149947,25780,100000000,2010,6.8,18000
Color,Brett Ratner,90,420,226138454,Action,Rush Hour 2 ,160440,664,90000000,2001,6.6,0
Color,Robert Zemeckis,130,0,155370362,Drama,What Lies Beneath ,98403,12890,100000000,2000,6.6,0
Color,Phil Lord,90,97,124870275,Animation,Cloudy with a Chance of Meatballs ,152601,1227,100000000,2009,7,0
Color,Carlos Saldanha,94,107,196573705,Action,Ice Age: Dawn of the Dinosaurs ,166791,1258,90000000,2009,7,0
Color,Ben Stiller,114,0,58229120,Adventure,The Secret Life of Walter Mitty ,236421,5095,90000000,2013,7.3,70000
Color,McG,94,368,125305545,Action,Charlie's Angels ,145350,15419,92000000,2000,5.5,0
Color,Martin Scorsese,151,17000,132373442,Crime,The Departed ,873649,45648,90000000,2006,8.5,29000
Color,Tony Bancroft,88,7,120618403,Adventure,Mulan ,171792,4478,90000000,1998,7.5,12000
Color,Ben Stiller,121,0,110416702,Action,Tropic Thunder ,307539,23484,92000000,2008,7,0
Color,David Fincher,158,21000,102515793,Crime,The Girl with the Dragon Tattoo ,330152,20388,90000000,2011,7.8,54000
Color,John McTiernan,128,323,100012500,Action,Die Hard with a Vengeance ,299258,14274,90000000,1995,7.6,0
Color,Guy Ritchie,128,0,209019489,Action,Sherlock Holmes ,477300,23996,90000000,2009,7.6,20000
Color,Gary Trousdale,95,21,84037039,Action,Atlantis: The Lost Empire ,72591,15237,120000000,2001,6.8,0
Color,Walt Becker,92,12,85884815,Adventure,Alvin and the Chipmunks: The Road Chip ,9418,38450,90000000,2015,5,0
Color,Bryan Singer,121,0,83077470,Drama,Valkyrie ,183247,14165,75000000,2008,7.1,0
Color,Dennis Dugan,113,221,100018837,Action,You Don't Mess with the Zohan ,156348,13446,90000000,2008,5.5,0
Color,Chris Columbus,106,0,78747585,Action,Pixels ,89770,35367,88000000,2015,5.6,39000
Color,Steven Spielberg,146,14000,78616689,Adventure,A.I. Artificial Intelligence ,238747,6217,100000000,2001,7.1,11000
Color,Rob Minkoff,88,50,75817994,Comedy,The Haunted Mansion ,32049,2622,90000000,2003,4.9,988
Color,Robert Zemeckis,150,0,100853835,Drama,Contact ,200556,12289,90000000,1997,7.4,15000
Color,Paul Verhoeven,119,719,73209340,Action,Hollow Man ,101834,2356,95000000,2000,5.7,0
Color,Sydney Pollack,128,521,72515360,Crime,The Interpreter ,86152,2100,80000000,2005,6.4,0
Color,Thor Freudenthal,106,87,68558662,Adventure,Percy Jackson: Sea of Monsters ,86627,10882,90000000,2013,5.9,28000
Color,Jan de Bont,117,101,65653758,Action,Lara Croft Tomb Raider: The Cradle of Life ,102747,33154,95000000,2003,5.5,0
Color,Jon M. Chu,129,209,64685359,Action,Now You See Me 2 ,40862,23031,90000000,2016,6.9,15000
Color,Phillip Noyce,116,176,61355436,Action,The Saint ,52136,475,68000000,1997,6.2,0
Color,Tony Scott,114,12000,26871,Action,Spy Game ,121259,12499,92000000,2001,7,0
Color,Brian De Palma,114,0,60874615,Adventure,Mission to Mars ,60467,4902,90000000,2000,5.6,0
Color,Carlos Saldanha,96,107,143618384,Adventure,Rio ,165333,12071,90000000,2011,7,19000
Color,Chris Columbus,132,0,58220776,Comedy,Bicentennial Man ,87785,55254,100000000,1999,6.8,0
Color,Mick Jackson,104,81,47474112,Action,Volcano ,58227,5062,90000000,1997,5.4,2000
Color,Alan J. Pakula,111,79,42877165,Action,The Devil's Own ,45602,26088,86000000,1997,6.1,979
Color,Kathryn Bigelow,138,0,35168677,Drama,K-19: The Widowmaker ,49311,15149,100000000,2002,6.7,0
Color,Josh Trank,100,128,56114221,Action,Fantastic Four ,110486,1261,120000000,2015,4.3,41000
Color,John Milius,129,468,37567440,Adventure,Conan the Barbarian ,113065,2024,20000000,1982,6.9,0
Color,Ron Howard,144,2000,61644321,Biography,Cinderella Man ,148238,2523,88000000,2005,8,0
Color,Andrey Konchalovskiy,110,96,190562,Action,The Nutcracker in 3D ,2508,2728,90000000,2010,4.4,788
 Black and White,Gary Ross,140,378,120147445,Drama,Seabiscuit ,57661,13808,87000000,2003,7.3,0
Color,Jan de Bont,113,101,241688385,Action,Twister ,144053,26239,92000000,1996,6.3,0
Color,Rob Cohen,106,357,144512310,Action,The Fast and the Furious ,272223,45327,38000000,2001,6.7,14000
Color,Robert Zemeckis,143,0,233630478,Adventure,Cast Away ,394317,15838,90000000,2000,7.7,23000
Color,George Miller,108,750,197992827,Animation,Happy Feet ,132501,70996,100000000,2006,6.5,0
Color,Paul Greengrass,108,521,176049130,Action,The Bourne Supremacy ,348232,14161,75000000,2004,7.8,0
Color,Wolfgang Petersen,124,249,172620724,Action,Air Force One ,146134,23603,85000000,1997,6.4,0
Color,Steven Soderbergh,116,0,183405771,Crime,Ocean's Eleven ,402645,13028,85000000,2001,7.8,0
Color,Paul W.S. Anderson,110,545,20315324,Action,The Three Musketeers ,88542,27694,75000000,2011,5.8,19000
Color,Genndy Tartakovsky,91,266,148313048,Animation,Hotel Transylvania ,164148,37142,85000000,2012,7.1,28000
Color,Kevin Lima,107,36,127706877,Animation,Enchanted ,142496,662,85000000,2007,7.1,0
Color,Daniel Espinosa,115,79,126149655,Action,Safe House ,166693,36237,85000000,2012,6.8,19000
Color,Kevin Lima,100,36,66941559,Adventure,102 Dalmatians ,26413,4182,85000000,2000,4.8,372
Color,Brett Ratner,104,420,78009155,Action,Tower Heist ,110073,3768,75000000,2011,6.2,0
Color,Nancy Meyers,138,278,63224849,Comedy,The Holiday ,182757,17423,85000000,2006,6.9,19000
Color,Tony Scott,140,12000,111544445,Action,Enemy of the State ,188116,11951,90000000,1998,7.3,0
Color,Nancy Meyers,120,278,112703470,Comedy,It's Complicated ,69860,15226,85000000,2009,6.6,0
Color,Steven Soderbergh,122,0,117144465,Crime,Ocean's Thirteen ,256928,43499,85000000,2007,6.9,0
Color,Roger Allers,83,28,84303558,Adventure,Open Season ,65270,6081,85000000,2006,6.2,863
Color,Neil Burger,139,168,150832203,Adventure,Divergent ,341058,22226,85000000,2014,6.7,49000
Color,Jean-Jacques Annaud,131,218,51396781,Drama,Enemy at the Gates ,188887,5103,68000000,2001,7.6,0
Color,Peter Berg,104,532,47592825,Action,The Rundown ,82731,16930,85000000,2003,6.7,0
Color,John McTiernan,130,323,50016394,Action,Last Action Hero ,106528,2407,70000000,1993,6.2,0
Color,Rob Marshall,145,252,57010853,Drama,Memoirs of a Geisha ,119286,2380,85000000,2005,7.3,0
Color,Justin Lin,104,681,62494975,Action,The Fast and the Furious: Tokyo Drift ,179500,1235,85000000,2006,6,0
Color,Sarah Smith,97,6,46440491,Adventure,Arthur Christmas ,35446,2707,100000000,2011,7.1,0
Color,Martin Brest,178,102,44606335,Drama,Meet Joe Black ,169023,23950,90000000,1998,7.1,10000
Color,Andrew Davis,108,99,40048332,Action,Collateral Damage ,61417,1460,85000000,2002,5.5,941
Color,Tarsem Singh,106,763,64933670,Adventure,Mirror Mirror ,70838,11454,85000000,2012,5.6,18000
Color,Edgar Wright,112,1000,31494270,Action,Scott Pilgrim vs. the World ,273921,12687,60000000,2010,7.5,36000
Color,Jon Amiel,135,36,31111260,Action,The Core ,77029,1439,60000000,2003,5.4,0
Color,Peter Segal,109,88,123307945,Comedy,Nutty Professor II: The Klumps ,39391,2818,65000000,2000,4.3,374
Color,Raja Gosnell,86,67,153288182,Adventure,Scooby-Doo ,71424,6355,84000000,2002,4.9,0
Color,Pete Travis,95,38,13401683,Action,Dredd ,203458,578,35000000,2012,7.1,46000
Color,Frank Coraci,107,153,137340146,Comedy,Click ,246492,12700,70000000,2006,6.4,7000
Color,Brad Peyton,82,62,43575716,Action,Cats & Dogs: The Revenge of Kitty Galore ,10233,3326,85000000,2010,4.3,0
Color,Doug Liman,88,218,80170146,Action,Jumper ,243053,21863,85000000,2008,6.1,0
Color,Guillermo del Toro,120,0,75754670,Action,Hellboy II: The Golden Army ,208422,3632,85000000,2008,7,3000
Color,David Fincher,162,21000,33048353,Crime,Zodiac ,301279,36928,65000000,2007,7.7,12000
Color,Roger Spottiswoode,123,55,34543701,Action,The 6th Day ,100001,5839,82000000,2000,5.9,0
Color,Tom Shadyac,101,293,242589580,Comedy,Bruce Almighty ,296904,21276,81000000,2003,6.7,0
Color,Sylvester Stallone,113,13000,102981571,Action,The Expendables ,270226,46355,80000000,2010,6.5,57000
Color,Brian De Palma,110,0,180965237,Action,Mission: Impossible ,300542,12760,80000000,1996,7.1,0
Color,Gary Ross,142,378,407999255,Adventure,The Hunger Games ,701607,49942,78000000,2012,7.3,140000
Color,Todd Phillips,102,480,254455986,Comedy,The Hangover Part II ,375879,16143,80000000,2011,6.5,56000
Color,Tim Burton,126,13000,162831698,Action,Batman Returns ,215255,2899,80000000,1992,7,0
Color,Tim Johnson,83,12,155019340,Adventure,Over the Hedge ,127345,22813,80000000,2006,6.8,0
Color,Dean DeBlois,85,255,145771527,Adventure,Lilo & Stitch ,117212,3112,80000000,2002,7.2,0
Color,Mimi Leder,120,75,140459099,Action,Deep Impact ,135601,22750,75000000,1998,6.1,0
Color,Dean Parisot,116,23,53215979,Action,RED 2 ,125036,25220,84000000,2013,6.7,22000
Color,Peter Segal,113,88,158115031,Comedy,The Longest Yard ,130070,13693,82000000,2005,6.4,0
Color,Mike Mitchell,87,31,133103929,Adventure,Alvin and the Chipmunks: Chipwrecked ,22838,4073,75000000,2011,4.4,0
Color,Dennis Dugan,101,221,133668525,Comedy,Grown Ups 2 ,107817,39269,80000000,2013,5.4,14000
Color,Peter Segal,110,88,130313314,Action,Get Smart ,168172,44798,80000000,2008,6.5,0
Color,Nancy Meyers,128,278,124590960,Comedy,Something's Gotta Give ,91092,22679,80000000,2003,6.7,0
Color,Martin Scorsese,138,17000,127968405,Mystery,Shutter Island ,786092,29585,80000000,2010,8.1,53000
Color,Seth Gordon,88,91,120136047,Comedy,Four Christmases ,48500,9913,80000000,2008,5.6,0
Color,Chris Wedge,91,77,128200012,Adventure,Robots ,103022,1804,75000000,2005,6.3,0
Color,John Woo,138,610,112225777,Action,Face/Off ,283967,17087,80000000,1997,7.3,11000
Color,Adam Shankman,99,163,109993847,Comedy,Bedtime Stories ,72326,12831,80000000,2008,6.1,0
Color,Sam Mendes,117,0,104054514,Crime,Road to Perdition ,200359,16828,80000000,2002,7.7,0
Color,Dennis Dugan,117,221,103028109,Comedy,Just Go with It ,172878,16325,80000000,2011,6.4,19000
Color,Simon West,123,165,101087161,Action,Con Air ,225282,15362,75000000,1997,6.8,0
Color,D.J. Caruso,118,154,101111837,Action,Eagle Eye ,150764,5637,80000000,2008,6.6,0
Color,Anthony Minghella,154,333,95632614,Adventure,Cold Mountain ,118483,61110,79000000,2003,7.2,0
Color,Albert Hughes,118,117,94822707,Action,The Book of Eli ,227072,44797,80000000,2010,6.9,20000
